id,department,assignment_name,course,points_possible,assignment_id,unlock_at,lock_at,due_at,url,needs_grading_count,published,anonymous_grading,active,graded,ungraded,pc_graded,not_submitted,quiz,sas_exam,average_score,type,has_overrides,posted_at,rollover_to_course,previous_term_assignment,assignment_type,rubric_title
707040,School of Life Sciences,RESIT LIFE756.0 (70%) Cycle 2 Submission (Paper Critique),LIFE756-202324,,276841,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69900/assignments/276841,0,FALSE,TRUE,TRUE,0,0,,41,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 (LIFE756.0) - 17439
707042,School of Life Sciences,RESIT LIFE754.1 (40%) Cycle 1 submission,LIFE754-202324,,276838,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67716/assignments/276838,0,FALSE,TRUE,TRUE,0,0,,63,FALSE,FALSE,,,FALSE,,,,,
707044,School of Life Sciences,RESIT LIFE754.0 (60%) Cycle 2 Submission - Continuous Assessment,LIFE754-202324,,276839,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67716/assignments/276839,0,FALSE,TRUE,TRUE,0,0,,63,FALSE,FALSE,,,FALSE,,,,,LIFE754 metabolomics marking rubric (May 2024) - 20656
707046,School of Life Sciences,RESIT LIFE752.1 Assignment  1,LIFE752-202324,,276837,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67382/assignments/276837,0,FALSE,TRUE,TRUE,0,0,,84,FALSE,FALSE,,,FALSE,,,,,LIFE752_Assignment1_Rubric - 19620
707061,School of Life Sciences,RESIT LIFE751.1 (40%) -- Cycle 2 (Presentation),LIFE751-202324,,276835,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69070/assignments/276835,0,FALSE,TRUE,TRUE,0,0,,31,FALSE,FALSE,,,FALSE,,,,,LIFE751 Presentation - 16723
707071,School of Life Sciences,RESIT LIFE751.0 (60%) - Cycle 1 - Essay,LIFE751-202324,,276836,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69070/assignments/276836,0,FALSE,TRUE,TRUE,0,0,,31,FALSE,FALSE,,,FALSE,,,,,LIFE751 (1) - 17209
707079,School of Life Sciences,RESIT Cycle-2 assignment 1,LIFE750-202324,,276834,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/70123/assignments/276834,0,FALSE,TRUE,TRUE,0,0,,24,FALSE,FALSE,,,FALSE,,,,,Life 750 Cycle 2 - 20631
707097,School of Life Sciences,RESIT LIFE749.1 (30%) - Cycle 1 - Video submission,LIFE749-202324,,276832,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67295/assignments/276832,0,FALSE,TRUE,TRUE,0,0,,61,FALSE,FALSE,,,FALSE,,,,,LIFE749.0 Rubric - 16736
707099,School of Life Sciences,RESIT LIFE749.0 (70%) - Cycle 2,LIFE749-202324,,276833,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67295/assignments/276833,0,FALSE,TRUE,TRUE,0,0,,61,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 - 17384
707102,School of Life Sciences,RESIT LIFE748.0 Project Proposal Aessement 3 40% FIRST MARKER,LIFE748-202324,,276829,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67714/assignments/276829,0,FALSE,TRUE,TRUE,0,0,,17,FALSE,FALSE,,,FALSE,,,,,LIFE 748 PROJECT PROPOSAL MARKING RUBRIC 202324 (1) - 20848
707104,School of Life Sciences,RESIT LIFE748.0 Project Proposal Aessement 3 40%  SECOND MARKER,LIFE748-202324,,276830,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67714/assignments/276830,0,FALSE,TRUE,TRUE,0,0,,17,FALSE,FALSE,,,FALSE,,,,,LIFE 748 PROJECT PROPOSAL MARKING RUBRIC 202324 (2) - 20849
707107,School of Life Sciences,RESIT LIFE748.1 50% Assessment 2: Scientific Report,LIFE748-202324,,276831,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67714/assignments/276831,0,FALSE,TRUE,TRUE,0,0,,17,FALSE,FALSE,,,FALSE,,,,,LIFE748.1 Scientific Report Assessment 2 - 19566
707131,School of Life Sciences,RESIT LIFE737.0.1 (80%) Preliminary report - Assessor,LIFE737-202324,,276827,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69508/assignments/276827,0,FALSE,TRUE,TRUE,0,0,,17,FALSE,FALSE,,,FALSE,,,,,Preliminary Project Report (2) - 16717
707133,School of Life Sciences,RESIT LIFE737.0.2 (80%) Preliminary report - Supervisor,LIFE737-202324,,276828,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69508/assignments/276828,0,FALSE,TRUE,TRUE,0,0,,17,FALSE,FALSE,,,FALSE,,,,,Preliminary Project Report (1) (1) - 16711
707152,School of Life Sciences,RESIT LIFE733.2 (10%) - Assignment 1,LIFE733-202324,,276823,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/70051/assignments/276823,0,FALSE,TRUE,TRUE,0,0,,54,FALSE,FALSE,,,FALSE,,,,,LIFE733.1 202324 - 17104
707154,School of Life Sciences,RESIT LIFE733.3 (10%) - Assignment 2,LIFE733-202324,,276824,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/70051/assignments/276824,0,FALSE,TRUE,TRUE,0,0,,54,FALSE,FALSE,,,FALSE,,,,,LIFE733.3 (10%) - Assignment 2 - 17696
707156,School of Life Sciences,RESIT LIFE733.1 (30%) - Assignment 3,LIFE733-202324,,276825,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/70051/assignments/276825,0,FALSE,TRUE,TRUE,0,0,,54,FALSE,FALSE,,,FALSE,,,,,
707159,School of Life Sciences,RESIT LIFE733.0 (50%) Assignment 4,LIFE733-202324,,276826,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/70051/assignments/276826,0,FALSE,TRUE,TRUE,0,0,,54,FALSE,FALSE,,,FALSE,,,,,
707161,School of Life Sciences,RESIT LIFE732.1 (40%) Cycle 1 Presentation,LIFE732-202324,,276819,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69438/assignments/276819,0,FALSE,TRUE,TRUE,0,0,,35,FALSE,FALSE,,,FALSE,,,,,M Level Oral Presentation LIFE732 (1) - 19456
707163,School of Life Sciences,RESIT LIFE732 (60%) Cycle 2 assessment submission -- Diagnostics,LIFE732-202324,,276820,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69438/assignments/276820,0,FALSE,TRUE,TRUE,0,0,,35,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 (1) - 20395
707165,School of Life Sciences,RESIT LIFE732 (60%) Cycle 2 assessment submission -- Therapeutics,LIFE732-202324,,276821,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69438/assignments/276821,0,FALSE,TRUE,TRUE,0,0,,35,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 - 17367
707167,School of Life Sciences,RESIT LIFE732 (60%) Cycle 2 assessment submission -- Vaccination,LIFE732-202324,,276822,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69438/assignments/276822,0,FALSE,TRUE,TRUE,0,0,,35,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 - 17367
707170,School of Life Sciences,RESIT LIFE731.0.1 (23%) Advanced Microscopy Presentation,LIFE731-202324,,276814,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69838/assignments/276814,0,FALSE,TRUE,TRUE,0,0,,70,FALSE,FALSE,,,FALSE,,,,,M Level Oral Presentation - 19796
707172,School of Life Sciences,RESIT LIFE731.0.2 (23%) Molecular Ecology Presentation,LIFE731-202324,,276815,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69838/assignments/276815,0,FALSE,TRUE,TRUE,0,0,,70,FALSE,FALSE,,,FALSE,,,,,M Level Oral Presentation - 19796
707174,School of Life Sciences,RESIT LIFE731.2 (24%) - News & Views,LIFE731-202324,,276816,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69838/assignments/276816,0,FALSE,TRUE,TRUE,0,0,,70,FALSE,FALSE,,,FALSE,,,,,SoLS Essay Rubric (2) (1) - 17622
707176,School of Life Sciences,RESIT LIFE731.1 (30%) - Ethics Essay,LIFE731-202324,,276817,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69838/assignments/276817,0,FALSE,TRUE,TRUE,0,0,,70,FALSE,FALSE,,,FALSE,,,,,SoLS Essay Rubric (2) - 16730
707178,School of Life Sciences,RESIT LIFE731.3.2 (23%) - Genomics or Modelling poster,LIFE731-202324,,276818,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69838/assignments/276818,0,FALSE,TRUE,TRUE,0,0,,70,FALSE,FALSE,,,FALSE,,,,,Modelling poster rubric (1) - 16713
707180,School of Life Sciences,RESIT LIFE728 Cycle 2 (60%) -- Poster,LIFE728-202324,,276812,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67440/assignments/276812,0,FALSE,TRUE,TRUE,0,0,,29,FALSE,FALSE,,,FALSE,,,,,Life728 Cycle 2 Rubric 2022/23 - 20396
707183,School of Life Sciences,RESIT LIFE728.0 (40%) - Cycle 1,LIFE728-202324,,276813,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67440/assignments/276813,0,FALSE,TRUE,TRUE,0,0,,29,FALSE,FALSE,,,FALSE,,,,,LIFE728 Cycle 1 Rubric - 16721
707185,School of Life Sciences,RESIT LIFE726.0 (70%) Cycle 2 Assessment submission,LIFE726-202324,,276810,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67410/assignments/276810,0,FALSE,TRUE,TRUE,0,0,,22,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 - 17366
707187,School of Life Sciences,RESIT LIFE726.1 (30%) Poster Submission,LIFE726-202324,,276811,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67410/assignments/276811,0,FALSE,TRUE,TRUE,0,0,,22,FALSE,FALSE,,,FALSE,,,,,LIFE726 Poster - 16739
707189,School of Life Sciences,RESIT LIFE724.1 (50%) Cycle 1,LIFE724-202324,,276806,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68344/assignments/276806,0,FALSE,TRUE,TRUE,0,0,,32,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 (2) - 19478
707191,School of Life Sciences,RESIT LIFE724.1 (50%) Cycle 1 Seminar Report,LIFE724-202324,,276807,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68344/assignments/276807,0,FALSE,TRUE,TRUE,0,0,,32,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 - 17362
707193,School of Life Sciences,RESIT LIFE724.0 (25%) Oral Presentation,LIFE724-202324,,276808,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68344/assignments/276808,0,FALSE,TRUE,TRUE,0,0,,32,FALSE,FALSE,,,FALSE,,,,,2023/24 M-Level Rubric LIFE724.2.1 (25%) Oral Presentation - 16710
707195,School of Life Sciences,RESIT LIFE724.2 (25%) Abstract,LIFE724-202324,,276809,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68344/assignments/276809,0,FALSE,TRUE,TRUE,0,0,,32,FALSE,FALSE,,,FALSE,,,,,2023/24 M-Level Rubric LIFE724.1  (25%) Abstract - 16703
707197,School of Life Sciences,RESIT LIFE721.1 (33%) - Assessment 1 (LM/DR),LIFE721-202324,,276803,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68464/assignments/276803,0,FALSE,TRUE,TRUE,0,0,,149,FALSE,FALSE,,,FALSE,,,,,LIFE721 Assessment 1 (2023/24) - 16740
707199,School of Life Sciences,RESIT LIFE721.2 (33%) - Assessment 2 (RM),LIFE721-202324,,276804,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68464/assignments/276804,0,FALSE,TRUE,TRUE,0,0,,149,FALSE,FALSE,,,FALSE,,,,,LIFE721 Assessment 2 (2023/24) - 16731
707201,School of Life Sciences,RESIT LIFE721.0 (34%) - Assessment 3 (MB/CM),LIFE721-202324,,276805,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68464/assignments/276805,0,FALSE,TRUE,TRUE,0,0,,149,FALSE,FALSE,,,FALSE,,,,,LIFE721 Assessment 3 - Phylogenetic Analysis (2023/24) - 16741
707204,School of Life Sciences,RESIT LIFE710.0 (33%) - Project Summary submission link,LIFE710-202324,,276798,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69434/assignments/276798,0,FALSE,TRUE,TRUE,0,0,,6,FALSE,FALSE,,,FALSE,,,,,LIFE710.0 - Project summary 2324 - 17643
707206,School of Life Sciences,RESIT LIFE710.2  (33%) - Poster Presentation (Marker 1),LIFE710-202324,,276799,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69434/assignments/276799,0,FALSE,TRUE,TRUE,0,0,,6,FALSE,FALSE,,,FALSE,,,,,LIFE710.2 - Poster 2324 - 16002
707208,School of Life Sciences,RESIT LIFE710.2  (33%) - Poster Presentation (Marker 2),LIFE710-202324,,276800,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69434/assignments/276800,0,FALSE,TRUE,TRUE,0,0,,6,FALSE,FALSE,,,FALSE,,,,,LIFE710.2 - Poster 2324 - 16002
707212,School of Life Sciences,RESIT LIFE710.1 (34%) - Digital Case Study Draft,LIFE710-202324,,276801,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69434/assignments/276801,0,FALSE,TRUE,TRUE,0,0,,6,FALSE,FALSE,,,FALSE,,,,,Digital Case Study - 16003
707214,School of Life Sciences,RESIT LIFE710.1 (34%) - Digital Case Study Final Submission,LIFE710-202324,,276802,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69434/assignments/276802,0,FALSE,TRUE,TRUE,0,0,,6,FALSE,FALSE,,,FALSE,,,,,Digital Case Study - 16003
707219,School of Life Sciences,RESIT LIFE709 (60%) -- Cycle 2 (Review),LIFE709-202324,,276796,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68409/assignments/276796,0,FALSE,TRUE,TRUE,0,0,,16,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 - 17354
707221,School of Life Sciences,RESIT LIFE709.1 (40%) - Cycle 1 - Primer,LIFE709-202324,,276797,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68409/assignments/276797,0,FALSE,TRUE,TRUE,0,0,,16,FALSE,FALSE,,,FALSE,,,,,SoLS Standard M LEVEL rubric 23/24 (2) - 17456
707228,School of Life Sciences,RESIT LIFE707.0 (50%) Cycle 2,LIFE707-202324,,276794,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67993/assignments/276794,0,FALSE,TRUE,TRUE,0,0,,72,FALSE,FALSE,,,FALSE,,,,,
707231,School of Life Sciences,RESIT LIFE707.1 (35%) - Cycle 1,LIFE707-202324,,276795,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67993/assignments/276795,0,FALSE,TRUE,TRUE,0,0,,72,FALSE,FALSE,,,FALSE,,,,,
707238,School of Life Sciences,LIFE702.1.1 (40%) Literature Review RESIT - Supervisor ,LIFE702-202324,,276387,,,,https://canvas.liverpool.ac.uk/courses/69879/assignments/276387,0,FALSE,FALSE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE702 Literature Review 23/24 - 16732
707239,School of Life Sciences,LIFE702.1.2 (40%) Literature Review RESIT - second marker ,LIFE702-202324,,276388,,,,https://canvas.liverpool.ac.uk/courses/69879/assignments/276388,0,FALSE,FALSE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE702 Literature Review 21/22 (1) - 16724
707240,School of Life Sciences,LIFE702.0.2 (30%) Grant Proposal RESIT - supervisor,LIFE702-202324,,276389,,,,https://canvas.liverpool.ac.uk/courses/69879/assignments/276389,0,FALSE,FALSE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE 702 GRANT PROPOSAL MARKING RUBRIC 2024 - 16722
707241,School of Life Sciences,LIFE702.0.1 (30%) Grant Proposal RESIT - second marker,LIFE702-202324,,276390,,,,https://canvas.liverpool.ac.uk/courses/69879/assignments/276390,0,FALSE,FALSE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE 702 GRANT PROPOSAL MARKING RUBRIC 2024 - 16722
707242,School of Life Sciences,LIFE702.2 (30%) Portfolio RESIT,LIFE702-202324,,276391,,,,https://canvas.liverpool.ac.uk/courses/69879/assignments/276391,0,FALSE,FALSE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE702 Portfolio rubric 21/22 - 16706
707247,School of Life Sciences,RESIT LIFE702.1.1 (40%) Literature Review - first marker,LIFE702-202324,,276789,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69879/assignments/276789,0,FALSE,TRUE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE702 Literature Review 23/24 - 16732
707249,School of Life Sciences,RESIT LIFE702.1.2 (40%) Literature Review - second marker,LIFE702-202324,,276790,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69879/assignments/276790,0,FALSE,TRUE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE702 Literature Review 21/22 (1) - 16724
707251,School of Life Sciences,RESIT LIFE702.0.2 (30%) Grant Proposal - supervisor,LIFE702-202324,,276791,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69879/assignments/276791,0,FALSE,TRUE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE 702 GRANT PROPOSAL MARKING RUBRIC 2024 - 16722
707253,School of Life Sciences,RESIT LIFE702.0.1 (30%) Grant Proposal - assessor,LIFE702-202324,,276792,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69879/assignments/276792,0,FALSE,TRUE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE 702 GRANT PROPOSAL MARKING RUBRIC 2024 - 16722
707255,School of Life Sciences,RESIT LIFE702.2 (30%) Portfolio,LIFE702-202324,,276793,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/69879/assignments/276793,0,FALSE,TRUE,TRUE,0,0,,96,FALSE,FALSE,,,FALSE,,,,,LIFE702 Portfolio rubric 21/22 - 16706
707264,School of Life Sciences,RESIT Grant Application  - Supervisor ,LIFE700-202324,,276784,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67999/assignments/276784,0,FALSE,TRUE,TRUE,0,0,,56,FALSE,FALSE,,,FALSE,,,,,LIFE700 Grant Proposal 202324B - 15285
707266,School of Life Sciences,RESIT Grant Application - 2nd Marker ,LIFE700-202324,,276785,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67999/assignments/276785,0,FALSE,TRUE,TRUE,0,0,,56,FALSE,FALSE,,,FALSE,,,,,LIFE700 Grant Proposal 202324B - 15285
707270,School of Life Sciences,RESIT LIFE Interim Report 202324,LIFE700-202324,,276786,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67999/assignments/276786,0,FALSE,TRUE,TRUE,0,0,,56,FALSE,FALSE,,,FALSE,,,,,LIFE700 Interim Report 202324 - 15286
707272,School of Life Sciences,RESIT Final Report- Marker 1 (Supervisor),LIFE700-202324,,276787,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67999/assignments/276787,0,FALSE,TRUE,TRUE,0,0,,56,FALSE,FALSE,,,FALSE,,,,,LIFE700 Final Report (202324) (1) - 20500
707274,School of Life Sciences,RESIT Final Report- Marker 2.,LIFE700-202324,,276788,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67999/assignments/276788,0,FALSE,TRUE,TRUE,0,0,,56,FALSE,FALSE,,,FALSE,,,,,LIFE700 Final Report (202324) (1) - 20500
707295,School of Life Sciences,RESIT LIFE631.0.1 (23%) Advanced Microscopy Presentation,LIFE631-202324,,276779,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68784/assignments/276779,0,FALSE,TRUE,TRUE,0,0,,10,FALSE,FALSE,,,FALSE,,,,,M Level Oral Presentation (2) - 19798
707297,School of Life Sciences,RESIT LIFE631.0.2 (23%) Molecular Ecology Presentation,LIFE631-202324,,276780,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68784/assignments/276780,0,FALSE,TRUE,TRUE,0,0,,10,FALSE,FALSE,,,FALSE,,,,,M Level Oral Presentation (3) - 19799
707299,School of Life Sciences,RESIT LIFE631.2 (24%) - News & Views,LIFE631-202324,,276781,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68784/assignments/276781,0,FALSE,TRUE,TRUE,0,0,,10,FALSE,FALSE,,,FALSE,,,,,SoLS Essay Rubric (1) - 16701
707301,School of Life Sciences,RESIT LIFE631.3.1 (23%) - Genomics or Modelling poster,LIFE631-202324,,276782,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68784/assignments/276782,0,FALSE,TRUE,TRUE,0,0,,10,FALSE,FALSE,,,FALSE,,,,,Modelling poster rubric - 16700
707303,School of Life Sciences,RESIT LIFE631.1 (30%) - Ethics Essay,LIFE631-202324,,276783,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/68784/assignments/276783,0,FALSE,TRUE,TRUE,0,0,,10,FALSE,FALSE,,,FALSE,,,,,SoLS Essay Rubric (2) - 18073
707309,School of Life Sciences,RESIT LIFE402.1 (40%) - Cycle 1 Submission Link,LIFE402-202324,,276775,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67420/assignments/276775,0,FALSE,TRUE,TRUE,0,0,,13,FALSE,FALSE,,,FALSE,,,,,LIFE 314/402 Data Interpretation 2324 - 19453
707311,School of Life Sciences,RESIT LIFE402.0.1 (60%) - Cycle 2 Submission Question 1,LIFE402-202324,,276776,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67420/assignments/276776,0,FALSE,TRUE,TRUE,0,0,,13,FALSE,FALSE,,,FALSE,,,,,LIFE 314/402 Cycle 2 Rubric 2324 - 20259
707313,School of Life Sciences,RESIT LIFE402.0.2 (60%) - Cycle 2 Submission Question 2,LIFE402-202324,,276777,2024-08-05 11:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-21 11:00:00+00:00,https://canvas.liverpool.ac.uk/courses/67420/assignments/276777,0,FALSE,TRUE,TRUE,0,0,,13,FALSE,FALSE,,,FALSE,,,,,LIFE 314/402 Cycle 2 Rubric 2324 (1) - 20267
